day,S_s,V_s,E_s,I_s,Q_s,R_s,S_t,V_t,E_t,I_t,Q_t,R_t,S_l,V_l,E_l,I_l,Q_l,R_l,N_s,N_t,N_l,S,V,E,I,Q,R,N
44.0,5310.559510181004,2232.837744965674,1306.570348877546,2555.661229262862,1995.9183284338628,12598.45283827904,1219.4855607784273,176.98855539675324,35.23000763915622,56.12625035035681,34.03071584460117,178.13890999070512,627.2184128217625,89.31507502336018,10.250933715869172,15.913426141328062,9.358142036035586,47.94401026164491,25999.999999999985,1699.9999999999998,800.0000000000005,7157.263483781194,2499.141375385788,1352.0512902325713,2627.700905754547,2039.3071863144996,12824.535758531389,28499.999999999985
45.0,4895.464167814961,2122.962840321739,1174.117710031328,2398.6173065518424,2013.6085592239956,13395.229416056121,1203.96406725724,175.4198778427482,33.964443027345695,56.03579692258692,35.99348904937611,194.62232590070312,622.5300812025157,88.89723056086359,9.987960664894382,16.029355279452588,9.963780361574658,52.591591930699465,25999.999999999985,1700.0000000000002,800.0000000000003,6721.958316274717,2387.2799487253506,1218.070113723568,2470.6824587538817,2059.5658286349462,13642.443333887524,28499.999999999985
46.0,4537.050318635634,2025.2088556255114,1042.915602152704,2217.6163838849466,2017.514814169074,14159.694025532117,1189.5200242267774,173.95454302727157,32.29811868143314,55.10168660238925,37.83666582791445,211.28896163421408,618.1162195679755,88.5027682819635,9.600257362448396,15.906452501499219,10.546507576625597,57.32779470948822,25999.999999999985,1699.9999999999998,800.0000000000003,6344.686562430386,2287.666166934747,1084.8139781965856,2288.624522988835,2065.897987573614,14428.31078187582,28499.999999999985
47.0,4230.332091477171,1939.1988967738118,916.644988178917,2020.6739094458746,2007.3847762721277,14885.765337852084,1176.2585469992987,172.6043928746888,30.306878003985837,53.36729058152789,39.51078343072542,227.95210810977326,614.0166688621476,88.13544844786666,9.105765427919799,15.54975418248169,11.091724378252854,62.10063870133181,25999.999999999985,1699.9999999999998,800.0000000000005,6020.607307338617,2199.938738096367,956.0576316108226,2089.5909542098843,2057.9872840811063,15175.81808466319,28499.999999999985
48.0,3969.9125603939638,1864.2938781802388,797.9761792753127,1815.668715947022,1983.2084553313352,15568.940210872115,1164.239258744392,171.37669400834707,28.074121175481835,50.91618039266037,40.963555932634726,244.43018974648422,610.2585455609254,87.79791173736929,8.525789553930275,14.97626760260512,11.58342307733068,66.85806246783967,25999.99999999999,1700.0000000000005,800.0000000000006,5744.410364699281,2123.4684839259553,834.5760900047248,1881.5611639422875,2035.7554343413008,15880.22846308644,28499.99999999999
49.0,3750.3458186391454,1799.6763363606728,688.6448945849121,1609.8310747531975,1945.2493155182647,16206.252560143796,1153.4797184094336,170.27438804154693,25.68478547503409,47.864573778168285,42.14266173397529,260.55387256184207,606.8565269487846,87.49168585502639,7.883367008783316,14.213445817161588,12.004951669579205,71.55002270066541,25999.99999999999,1700.0000000000002,800.0000000000006,5510.682063997363,2057.442410257246,722.2130470687296,1671.9090943485273,1999.3969289218192,16538.356455406305,28499.99999999999
50.0,3566.386190322556,1744.4229024608526,589.5907329548493,1409.3780655452429,1894.0742152863293,16796.147893430156,1143.960759900257,169.29656158685134,23.220140510862837,44.351343628636826,42.99931309317559,276.1718812802166,603.8138172243612,87.21725665031221,7.201726331304387,13.296802231338875,12.3400613831126,76.13033617957119,25999.999999999985,1700.0000000000002,800.0000000000005,5314.160767447174,2000.9367206980162,620.0125997970165,1467.0262114052186,1949.4135897626174,17148.450110889946,28499.999999999985
51.0,3413.1419341438377,1697.5629466852945,501.1230912674774,1219.2927823067052,1830.5757251451955,17338.303520451474,1135.6329479830638,168.4390576417353,20.75378014121741,40.52668178318675,43.492293756973204,291.155238693824,601.1236001217353,86.97418734812751,6.502973344587862,12.266927366840404,12.574158419497387,80.55815339921193,25999.999999999985,1700.0000000000007,800.0000000000005,5149.898482248636,1952.9761916751572,528.3798447532827,1272.0863914567326,1886.642177321666,17710.01691254451,28499.999999999985
52.0,3286.1571021866653,1658.1237914994156,423.0842716691423,1043.2367379613265,1755.9776397199043,17833.42045696353,1128.4235206547578,167.69516235970642,18.34884989421256,36.540659101776725,43.59198937232081,305.399818617226,598.7708047486132,86.7612705393567,5.807055712020628,11.166245159949394,12.695625307954979,84.79899853210556,25999.999999999985,1700.0000000000005,800.0000000000005,5013.351427590036,1912.5802243984788,447.2401772753755,1090.9436422230526,1812.26525440018,18223.61927411286,28499.999999999985
53.0,3181.443763577343,1625.1641245777128,354.99241500769693,883.5759300837042,1671.8151961669782,18283.00857058655,1122.243307207548,167.0563105500288,16.056436475274154,32.53288272874356,43.28379549303538,318.8272675453704,596.7340257612905,86.57669822985372,5.131025247929408,10.035870993916975,12.697023137622951,88.8253566293869,25999.999999999985,1700.0000000000002,800.0000000000005,4900.421096546182,1878.7971333575952,376.1798767309005,926.1446838063647,1727.7960147976364,18690.661194761306,28499.999999999985
54.0,3095.48239013527,1597.7975853217533,296.1573869283407,741.4964964559487,1579.885026427649,18689.18111473102,1116.9932182961738,166.51276282431778,13.914987478177787,28.62427805583123,42.57027339325982,331.38447995223993,594.9874557582988,86.41823634319476,4.48859572212303,8.9129151922247,12.575966966750839,92.61683001740833,25999.999999999985,1700.0000000000005,800.0000000000003,4807.463064189743,1850.728584489266,314.56097012864154,779.0336897040046,1635.03126678766,19113.18242470067,28499.999999999985
55.0,3025.203132792584,1575.2083548254516,245.76961658220296,617.1836774825372,1482.1658069585872,19054.469411358623,1112.569999865232,166.05421691690603,11.950602400538097,24.911697046779114,41.47158111636432,343.041902654181,593.5027068148514,86.28339160009772,3.8899787727338024,7.828502600393451,12.335501279142717,96.15991893278135,25999.999999999985,1700.0000000000007,800.0000000000005,4731.275839472667,1827.5459633424553,261.61019775547487,649.9238771297097,1535.9728893540944,19493.671232945588,28499.999999999985
56.0,2967.956257977815,1556.6602586253096,202.96556568114374,510.0368025711354,1380.7173919581642,19381.663723186415,1108.871034613168,165.6703257847148,10.178022620515494,21.46560501765399,40.02402043438986,353.79099152955826,592.2504213668126,86.16956079544335,3.341967907602594,6.8066555253713625,11.983890432624046,99.44750397214652,25999.99999999998,1700.0000000000005,800.0000000000005,4669.077713957795,1808.5001452054678,216.48555620926183,538.3090631141608,1432.7253028251782,19834.90221868812,28499.99999999998
57.0,2921.4767521289373,1541.500606212232,166.87471164622195,418.89380279514467,1277.5715732102287,19673.68255400722,1105.7980713877664,165.35110616239896,8.602135022067337,18.33061488367224,38.2769223902978,363.64115015379747,591.2016022006159,86.07415529080401,2.848227609333694,5.86403903811323,11.533857266915502,102.47811859421815,25999.999999999985,1700.0000000000005,800.0000000000003,4618.476425717319,1792.925867665435,178.32507427762297,443.0884567169301,1327.382352867442,20139.80182275524,28499.999999999985
58.0,2883.8461198161817,1529.1598325619007,136.65257012871584,342.2422146498473,1174.629451272189,19933.469811571147,1103.259864649389,165.08723299950836,7.219788633988647,15.528242405370612,36.288418908241695,372.61645240350197,590.3286262095846,85.99469689531963,2.4097311663624152,5.010433218887697,11.001412872128322,105.25509963771788,25999.99999999998,1700.0000000000005,800.0000000000006,4577.434610675155,1780.2417624567288,146.2820899290669,362.7808902741056,1221.9192830525592,20411.341363612366,28499.99999999998
59.0,2853.453295769205,1519.1479315405325,111.50328591301486,278.4000086037321,1073.578176696408,20163.91730147709,1101.1738017380972,164.87022627611566,6.021725758689103,13.061049963171303,34.120802717345036,380.75239354658214,589.6059426131762,85.92888479164903,2.025284019363909,4.249712144203813,10.404483518698841,107.78569291290873,25999.99999999998,1700.0000000000007,800.0000000000006,4544.233040120478,1769.9470426082971,119.55029569106787,295.7107707111072,1118.103462932452,20652.45538793658,28499.99999999998
60.0,2828.956082988771,1511.0486165948146,90.69400018580006,225.65714743176852,975.8351857247508,20367.808967074077,1099.466661679186,164.6925444321253,4.994462623337935,10.91731803505091,31.83615987225251,388.0928533580477,589.0104838043142,85.87463584215891,1.6920755249540849,3.581077499387326,9.761550447426602,110.08017688175953,25999.99999999998,1700.0000000000002,800.0000000000007,4517.433228472271,1761.6157968690986,97.3805383340921,240.15554296620675,1017.43289604443,20865.981997313884,28499.99999999998
